# ecldata4b.ecl
sha256: aa4c1d45accc12faa9fab021f3ba6a19f668e1edeaafcad04293483d4b18bcc6
header: subroutines=78 timelines=2 data_end=0x0000e540

## timeline 0 [0x0000c538, 0x0000dd80)
0x0000c538 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=15 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x0000abb0 t=   120 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000abc4 t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000050(s=80,f=1.121039e-43)]
0x0000abd8 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf2 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000abec t=   120 op=0x0010 size=20 b08=0x00 diff=0xf4 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000ac00 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf8 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000ac14 t=   120 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000ac24 t=   120 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000ac38 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000ac4c t=   120 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000ac60 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000ac74 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c9000(s=1176276992,f=10020)]
0x0000ac8c t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c9400(s=1176278016,f=10021)]
0x0000aca4 t=   120 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0003  set_position args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023)]
0x0000acb8 t=   121 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000078(s=120,f=1.681558e-43), 0xfffffe0c(s=-500,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000acd0 t=   121 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0xffffffff(s=-1,f=nan), 0x00000000(s=0,f=0)]
0x0000ace4 t=   181 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000acf0 sub-footer

## sub 71 [0x0000acfc, 0x0000b098)
0x0000acfc t=     0 op=0x003a size=16 b08=0x00 diff=0xf2 pmask=0x0000  set_primary_animation_mode args=[0x0000000b(s=11,f=1.541428e-44)]
0x0000ad0c t=     0 op=0x003a size=16 b08=0x00 diff=0xf4 pmask=0x0000  set_primary_animation_mode args=[0x0000000f(s=15,f=2.101948e-44)]
0x0000ad1c t=     0 op=0x003a size=16 b08=0x00 diff=0xf8 pmask=0x0000  set_primary_animation_mode args=[0x00000013(s=19,f=2.662467e-44)]
0x0000ad2c t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x0000ad3c t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000ad50 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000ad60 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000ad70 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000ad80 t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000ad90 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9000(s=1176276992,f=10020), 0x461ce800(s=1176299520,f=10042)]
0x0000ada4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9400(s=1176278016,f=10021), 0x461cec00(s=1176300544,f=10043)]
0x0000adb8 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x0000add0 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x0000ade8 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000ae04 t=   120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000ae10 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000ae24 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000ae38 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000096(s=150,f=2.101948e-43)]
0x0000ae4c t=   120 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000078(s=120,f=1.681558e-43)]
0x0000ae60 t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002736(s=10038,f=1.406623e-41)]
0x0000ae74 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9800(s=1176279040,f=10022), 0x461ce800(s=1176299520,f=10042), 0x461c9000(s=1176276992,f=10020)]
0x0000ae8c t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461cec00(s=1176300544,f=10043), 0x461c9400(s=1176278016,f=10021)]
0x0000aea4 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461cf400(s=1176302592,f=10045), 0x461c9000(s=1176276992,f=10020)]
0x0000aebc t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8c00(s=1176275968,f=10019), 0x461cf800(s=1176303616,f=10046), 0x461c9400(s=1176278016,f=10021)]
0x0000aed4 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c9c00(s=1176280064,f=10023)]
0x0000aeec t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8c00(s=1176275968,f=10019), 0x461c8c00(s=1176275968,f=10019), 0x461c9800(s=1176279040,f=10022)]
0x0000af04 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000af1c t=   120 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0), 0x00000078(s=120,f=1.681558e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x0000af38 t=   120 op=0x000f size=20 b08=0x00 diff=0xf2 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000af4c t=   120 op=0x000f size=20 b08=0x00 diff=0xf4 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000af60 t=   120 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000af74 t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000050(s=80,f=1.121039e-43)]
0x0000af88 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf2 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000af9c t=   120 op=0x0010 size=20 b08=0x00 diff=0xf4 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000afb0 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf8 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000afc4 t=   120 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000afd4 t=   120 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000afe8 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000affc t=   120 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000b010 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000b024 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c9000(s=1176276992,f=10020)]
0x0000b03c t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c9400(s=1176278016,f=10021)]
0x0000b054 t=   120 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0003  set_position args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023)]
0x0000b068 t=   121 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000078(s=120,f=1.681558e-43), 0xfffffe0c(s=-500,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000b080 t=   181 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000b08c sub-footer

## sub 72 [0x0000b098, 0x0000b434)
0x0000b098 t=     0 op=0x003a size=16 b08=0x00 diff=0xf2 pmask=0x0000  set_primary_animation_mode args=[0x0000000c(s=12,f=1.681558e-44)]
0x0000b0a8 t=     0 op=0x003a size=16 b08=0x00 diff=0xf4 pmask=0x0000  set_primary_animation_mode args=[0x00000010(s=16,f=2.242078e-44)]
0x0000b0b8 t=     0 op=0x003a size=16 b08=0x00 diff=0xf8 pmask=0x0000  set_primary_animation_mode args=[0x00000014(s=20,f=2.802597e-44)]
0x0000b0c8 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x0000b0d8 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000b0ec t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000b0fc t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000b10c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000b11c t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000b12c t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9000(s=1176276992,f=10020), 0x461ce800(s=1176299520,f=10042)]
0x0000b140 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9400(s=1176278016,f=10021), 0x461cec00(s=1176300544,f=10043)]
0x0000b154 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x0000b16c t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x0000b184 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000b1a0 t=   120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000b1ac t=   120 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000b1c0 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000b1d4 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000096(s=150,f=2.101948e-43)]
0x0000b1e8 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000078(s=120,f=1.681558e-43)]
0x0000b1fc t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002736(s=10038,f=1.406623e-41)]
0x0000b210 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9800(s=1176279040,f=10022), 0x461ce800(s=1176299520,f=10042), 0x461c9000(s=1176276992,f=10020)]
0x0000b228 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461cec00(s=1176300544,f=10043), 0x461c9400(s=1176278016,f=10021)]
0x0000b240 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461cf400(s=1176302592,f=10045), 0x461c9000(s=1176276992,f=10020)]
0x0000b258 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8c00(s=1176275968,f=10019), 0x461cf800(s=1176303616,f=10046), 0x461c9400(s=1176278016,f=10021)]
0x0000b270 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c9c00(s=1176280064,f=10023)]
0x0000b288 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8c00(s=1176275968,f=10019), 0x461c8c00(s=1176275968,f=10019), 0x461c9800(s=1176279040,f=10022)]
0x0000b2a0 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000b2b8 t=   120 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0), 0x00000078(s=120,f=1.681558e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x0000b2d4 t=   120 op=0x000f size=20 b08=0x00 diff=0xf2 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000b2e8 t=   120 op=0x000f size=20 b08=0x00 diff=0xf4 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000b2fc t=   120 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000b310 t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000050(s=80,f=1.121039e-43)]
0x0000b324 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf2 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000b338 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf4 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000b34c t=   120 op=0x0010 size=20 b08=0x00 diff=0xf8 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000b360 t=   120 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000b370 t=   120 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000b384 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000b398 t=   120 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000b3ac t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000b3c0 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c9000(s=1176276992,f=10020)]
0x0000b3d8 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c9400(s=1176278016,f=10021)]
0x0000b3f0 t=   120 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0003  set_position args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023)]
0x0000b404 t=   121 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000078(s=120,f=1.681558e-43), 0xfffffe0c(s=-500,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000b41c t=   181 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000b428 sub-footer

## sub 73 [0x0000b434, 0x0000b7d0)
0x0000b434 t=     0 op=0x003a size=16 b08=0x00 diff=0xf2 pmask=0x0000  set_primary_animation_mode args=[0x0000000d(s=13,f=1.821688e-44)]
0x0000b444 t=     0 op=0x003a size=16 b08=0x00 diff=0xf4 pmask=0x0000  set_primary_animation_mode args=[0x00000011(s=17,f=2.382207e-44)]
0x0000b454 t=     0 op=0x003a size=16 b08=0x00 diff=0xf8 pmask=0x0000  set_primary_animation_mode args=[0x00000015(s=21,f=2.942727e-44)]
0x0000b464 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x0000b474 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000b488 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000b498 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000b4a8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000b4b8 t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000b4c8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9000(s=1176276992,f=10020), 0x461ce800(s=1176299520,f=10042)]
0x0000b4dc t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9400(s=1176278016,f=10021), 0x461cec00(s=1176300544,f=10043)]
0x0000b4f0 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x0000b508 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x0000b520 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000b53c t=   120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000b548 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000b55c t=   120 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000b570 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000096(s=150,f=2.101948e-43)]
0x0000b584 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000078(s=120,f=1.681558e-43)]
0x0000b598 t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002736(s=10038,f=1.406623e-41)]
0x0000b5ac t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9800(s=1176279040,f=10022), 0x461ce800(s=1176299520,f=10042), 0x461c9000(s=1176276992,f=10020)]
0x0000b5c4 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461cec00(s=1176300544,f=10043), 0x461c9400(s=1176278016,f=10021)]
0x0000b5dc t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461cf400(s=1176302592,f=10045), 0x461c9000(s=1176276992,f=10020)]
0x0000b5f4 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8c00(s=1176275968,f=10019), 0x461cf800(s=1176303616,f=10046), 0x461c9400(s=1176278016,f=10021)]
0x0000b60c t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c9c00(s=1176280064,f=10023)]
0x0000b624 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8c00(s=1176275968,f=10019), 0x461c8c00(s=1176275968,f=10019), 0x461c9800(s=1176279040,f=10022)]
0x0000b63c t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000b654 t=   120 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0), 0x00000078(s=120,f=1.681558e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x0000b670 t=   120 op=0x000f size=20 b08=0x00 diff=0xf2 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000b684 t=   120 op=0x000f size=20 b08=0x00 diff=0xf4 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000b698 t=   120 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000b6ac t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000050(s=80,f=1.121039e-43)]
0x0000b6c0 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf2 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000b6d4 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf4 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
